param_id,param_name,param_describe,default_value,value_type,run_value,log_id
1404,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,71
1405,feat_dim,The feature dimension.,768.0,,768.0,71
1406,warmup_step,The warmup step for learning rate.,500.0,,500.0,71
1407,p_mult,Anti-disturbance coefficient.,0.03,,0.03,71
1408,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,71
1409,drop_out,Dropout probability.,0.2,,0.2,71
1410,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,71
1411,margin,Positive and negative sample spacing.,0.4,,0.4,71
1412,loop_nums,Number of outer loops.,4.0,,4.0,71
1413,batch_num,Number of inner loops.,1000.0,,1000.0,71
1414,val_step,Number of val loops.,500.0,,500.0,71
1415,eval_batch_size,Batch size during evaluation.,1.0,,1.0,71
1416,inclass_augment,In-class enhancement strategy.,0.0,,0.0,71
1417,squared,Whether to square the Euclidean distance.,0.0,,0.0,71
1418,pos_emb_dim,Position embedding dimension.,10.0,,10.0,71
1419,vat,Virtual adversarial training.,0.0,,0.0,71
1420,temp_neg,Temperature parameter.,10.0,,10.0,71
1421,embedding_dim,Sentence embedding dimension.,64.0,,64.0,71
1422,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,71
1423,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,71
1424,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,71
1425,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,72
1426,feat_dim,The feature dimension.,768.0,,768.0,72
1427,warmup_step,The warmup step for learning rate.,500.0,,500.0,72
1428,p_mult,Anti-disturbance coefficient.,0.03,,0.03,72
1429,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,72
1430,drop_out,Dropout probability.,0.2,,0.2,72
1431,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,72
1432,margin,Positive and negative sample spacing.,0.4,,0.4,72
1433,loop_nums,Number of outer loops.,4.0,,4.0,72
1434,batch_num,Number of inner loops.,1000.0,,1000.0,72
1435,val_step,Number of val loops.,500.0,,500.0,72
1436,eval_batch_size,Batch size during evaluation.,1.0,,1.0,72
1437,inclass_augment,In-class enhancement strategy.,0.0,,0.0,72
1438,squared,Whether to square the Euclidean distance.,0.0,,0.0,72
1439,pos_emb_dim,Position embedding dimension.,10.0,,10.0,72
1440,vat,Virtual adversarial training.,0.0,,0.0,72
1441,temp_neg,Temperature parameter.,10.0,,10.0,72
1442,embedding_dim,Sentence embedding dimension.,64.0,,64.0,72
1443,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,72
1444,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,72
1445,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,72
1446,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,68
1447,feat_dim,The feature dimension.,768.0,,768.0,68
1448,warmup_step,The warmup step for learning rate.,500.0,,500.0,68
1449,p_mult,Anti-disturbance coefficient.,0.03,,0.03,68
1450,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,68
1451,drop_out,Dropout probability.,0.2,,0.2,68
1452,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,68
1453,margin,Positive and negative sample spacing.,0.4,,0.4,68
1454,loop_nums,Number of outer loops.,4.0,,4.0,68
1455,batch_num,Number of inner loops.,1000.0,,1000.0,68
1456,val_step,Number of val loops.,500.0,,500.0,68
1457,eval_batch_size,Batch size during evaluation.,1.0,,1.0,68
1458,inclass_augment,In-class enhancement strategy.,0.0,,0.0,68
1459,squared,Whether to square the Euclidean distance.,0.0,,0.0,68
1460,pos_emb_dim,Position embedding dimension.,10.0,,10.0,68
1461,vat,Virtual adversarial training.,0.0,,0.0,68
1462,temp_neg,Temperature parameter.,10.0,,10.0,68
1463,embedding_dim,Sentence embedding dimension.,64.0,,64.0,68
1464,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,68
1465,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,68
1466,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,68
1467,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,69
1468,feat_dim,The feature dimension.,768.0,,768.0,69
1469,warmup_step,The warmup step for learning rate.,500.0,,500.0,69
1470,p_mult,Anti-disturbance coefficient.,0.03,,0.03,69
1471,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,69
1472,drop_out,Dropout probability.,0.2,,0.2,69
1473,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,69
1474,margin,Positive and negative sample spacing.,0.4,,0.4,69
1475,loop_nums,Number of outer loops.,4.0,,4.0,69
1476,batch_num,Number of inner loops.,1000.0,,1000.0,69
1477,val_step,Number of val loops.,500.0,,500.0,69
1478,eval_batch_size,Batch size during evaluation.,1.0,,1.0,69
1479,inclass_augment,In-class enhancement strategy.,0.0,,0.0,69
1480,squared,Whether to square the Euclidean distance.,0.0,,0.0,69
1481,pos_emb_dim,Position embedding dimension.,10.0,,10.0,69
1482,vat,Virtual adversarial training.,0.0,,0.0,69
1483,temp_neg,Temperature parameter.,10.0,,10.0,69
1484,embedding_dim,Sentence embedding dimension.,64.0,,64.0,69
1485,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,69
1486,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,69
1487,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,69
1488,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,70
1489,feat_dim,The feature dimension.,768.0,,768.0,70
1490,warmup_step,The warmup step for learning rate.,500.0,,500.0,70
1491,p_mult,Anti-disturbance coefficient.,0.03,,0.03,70
1492,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,70
1493,drop_out,Dropout probability.,0.2,,0.2,70
1494,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,70
1495,margin,Positive and negative sample spacing.,0.4,,0.4,70
1496,loop_nums,Number of outer loops.,4.0,,4.0,70
1497,batch_num,Number of inner loops.,1000.0,,1000.0,70
1498,val_step,Number of val loops.,500.0,,500.0,70
1499,eval_batch_size,Batch size during evaluation.,1.0,,1.0,70
1500,inclass_augment,In-class enhancement strategy.,0.0,,0.0,70
1501,squared,Whether to square the Euclidean distance.,0.0,,0.0,70
1502,pos_emb_dim,Position embedding dimension.,10.0,,10.0,70
1503,vat,Virtual adversarial training.,0.0,,0.0,70
1504,temp_neg,Temperature parameter.,10.0,,10.0,70
1505,embedding_dim,Sentence embedding dimension.,64.0,,64.0,70
1506,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,70
1507,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,70
1508,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,70
1509,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,71
1510,feat_dim,The feature dimension.,768.0,,768.0,71
1511,warmup_step,The warmup step for learning rate.,500.0,,500.0,71
1512,p_mult,Anti-disturbance coefficient.,0.03,,0.03,71
1513,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,71
1514,drop_out,Dropout probability.,0.2,,0.2,71
1515,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,71
1516,margin,Positive and negative sample spacing.,0.4,,0.4,71
1517,loop_nums,Number of outer loops.,4.0,,4.0,71
1518,batch_num,Number of inner loops.,1000.0,,1000.0,71
1519,val_step,Number of val loops.,500.0,,500.0,71
1520,eval_batch_size,Batch size during evaluation.,1.0,,1.0,71
1521,inclass_augment,In-class enhancement strategy.,0.0,,0.0,71
1522,squared,Whether to square the Euclidean distance.,0.0,,0.0,71
1523,pos_emb_dim,Position embedding dimension.,10.0,,10.0,71
1524,vat,Virtual adversarial training.,0.0,,0.0,71
1525,temp_neg,Temperature parameter.,10.0,,10.0,71
1526,embedding_dim,Sentence embedding dimension.,64.0,,64.0,71
1527,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,71
1528,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,71
1529,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,71
1530,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,72
1531,feat_dim,The feature dimension.,768.0,,768.0,72
1532,warmup_step,The warmup step for learning rate.,500.0,,500.0,72
1533,p_mult,Anti-disturbance coefficient.,0.03,,0.03,72
1534,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,72
1535,drop_out,Dropout probability.,0.2,,0.2,72
1536,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,72
1537,margin,Positive and negative sample spacing.,0.4,,0.4,72
1538,loop_nums,Number of outer loops.,4.0,,4.0,72
1539,batch_num,Number of inner loops.,1000.0,,1000.0,72
1540,val_step,Number of val loops.,500.0,,500.0,72
1541,eval_batch_size,Batch size during evaluation.,1.0,,1.0,72
1542,inclass_augment,In-class enhancement strategy.,0.0,,0.0,72
1543,squared,Whether to square the Euclidean distance.,0.0,,0.0,72
1544,pos_emb_dim,Position embedding dimension.,10.0,,10.0,72
1545,vat,Virtual adversarial training.,0.0,,0.0,72
1546,temp_neg,Temperature parameter.,10.0,,10.0,72
1547,embedding_dim,Sentence embedding dimension.,64.0,,64.0,72
1548,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,72
1549,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,72
1550,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,72
1551,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,73
1552,feat_dim,The feature dimension.,768.0,,768.0,73
1553,warmup_step,The warmup step for learning rate.,500.0,,500.0,73
1554,p_mult,Anti-disturbance coefficient.,0.03,,0.03,73
1555,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,73
1556,drop_out,Dropout probability.,0.2,,0.2,73
1557,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,73
1558,margin,Positive and negative sample spacing.,0.4,,0.4,73
1559,loop_nums,Number of outer loops.,4.0,,4.0,73
1560,batch_num,Number of inner loops.,1000.0,,1000.0,73
1561,val_step,Number of val loops.,500.0,,500.0,73
1562,eval_batch_size,Batch size during evaluation.,1.0,,1.0,73
1563,inclass_augment,In-class enhancement strategy.,0.0,,0.0,73
1564,squared,Whether to square the Euclidean distance.,0.0,,0.0,73
1565,pos_emb_dim,Position embedding dimension.,10.0,,10.0,73
1566,vat,Virtual adversarial training.,0.0,,0.0,73
1567,temp_neg,Temperature parameter.,10.0,,10.0,73
1568,embedding_dim,Sentence embedding dimension.,64.0,,64.0,73
1569,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,73
1570,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,73
1571,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,73
1572,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,74
1573,feat_dim,The feature dimension.,768.0,,768.0,74
1574,warmup_step,The warmup step for learning rate.,500.0,,500.0,74
1575,p_mult,Anti-disturbance coefficient.,0.03,,0.03,74
1576,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,74
1577,drop_out,Dropout probability.,0.2,,0.2,74
1578,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,74
1579,margin,Positive and negative sample spacing.,0.4,,0.4,74
1580,loop_nums,Number of outer loops.,4.0,,4.0,74
1581,batch_num,Number of inner loops.,1000.0,,1000.0,74
1582,val_step,Number of val loops.,500.0,,500.0,74
1583,eval_batch_size,Batch size during evaluation.,1.0,,1.0,74
1584,inclass_augment,In-class enhancement strategy.,0.0,,0.0,74
1585,squared,Whether to square the Euclidean distance.,0.0,,0.0,74
1586,pos_emb_dim,Position embedding dimension.,10.0,,10.0,74
1587,vat,Virtual adversarial training.,0.0,,0.0,74
1588,temp_neg,Temperature parameter.,10.0,,10.0,74
1589,embedding_dim,Sentence embedding dimension.,64.0,,64.0,74
1590,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,74
1591,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,74
1592,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,74
1593,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,75
1594,feat_dim,The feature dimension.,768.0,,768.0,75
1595,warmup_step,The warmup step for learning rate.,500.0,,500.0,75
1596,p_mult,Anti-disturbance coefficient.,0.03,,0.03,75
1597,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,75
1598,drop_out,Dropout probability.,0.2,,0.2,75
1599,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,75
1600,margin,Positive and negative sample spacing.,0.4,,0.4,75
1601,loop_nums,Number of outer loops.,4.0,,4.0,75
1602,batch_num,Number of inner loops.,1000.0,,1000.0,75
1603,val_step,Number of val loops.,500.0,,500.0,75
1604,eval_batch_size,Batch size during evaluation.,1.0,,1.0,75
1605,inclass_augment,In-class enhancement strategy.,0.0,,0.0,75
1606,squared,Whether to square the Euclidean distance.,0.0,,0.0,75
1607,pos_emb_dim,Position embedding dimension.,10.0,,10.0,75
1608,vat,Virtual adversarial training.,0.0,,0.0,75
1609,temp_neg,Temperature parameter.,10.0,,10.0,75
1610,embedding_dim,Sentence embedding dimension.,64.0,,64.0,75
1611,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,75
1612,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,75
1613,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,75
1614,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,76
1615,feat_dim,The feature dimension.,768.0,,768.0,76
1616,warmup_step,The warmup step for learning rate.,500.0,,500.0,76
1617,p_mult,Anti-disturbance coefficient.,0.03,,0.03,76
1618,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,76
1619,drop_out,Dropout probability.,0.2,,0.2,76
1620,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,76
1621,margin,Positive and negative sample spacing.,0.4,,0.4,76
1622,loop_nums,Number of outer loops.,4.0,,4.0,76
1623,batch_num,Number of inner loops.,1000.0,,1000.0,76
1624,val_step,Number of val loops.,500.0,,500.0,76
1625,eval_batch_size,Batch size during evaluation.,1.0,,1.0,76
1626,inclass_augment,In-class enhancement strategy.,0.0,,0.0,76
1627,squared,Whether to square the Euclidean distance.,0.0,,0.0,76
1628,pos_emb_dim,Position embedding dimension.,10.0,,10.0,76
1629,vat,Virtual adversarial training.,0.0,,0.0,76
1630,temp_neg,Temperature parameter.,10.0,,10.0,76
1631,embedding_dim,Sentence embedding dimension.,64.0,,64.0,76
1632,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,76
1633,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,76
1634,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,76
1635,moment,Moment update ratio.,0.5,,0.5,68
1636,z_dim,Sentence embedding dimension.,64.0,,64.0,68
1637,need_ind,Whether the data set output index.,1.0,,1.0,68
1638,eval_batch_size,Batch size during evaluation.,1.0,,1.0,68
1639,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,68
1640,z_dim,Sentence embedding dimension.,300,,300,68
1641,cluster,clustering method,kmeans,,kmeans,68
1642,loop_num,Number of outer loops.,5,,5,68
1643,eval_batch_size,Batch size during evaluation.,1,,1,68
1644,batch_size,Training batch size.,64,,64,68
1645,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,68
1646,epoch,Epoch of pseudo-label classification training.,4,,4,68
1647,warm_up,Use learning rate warm-up strategy.,0,,0,68
1648,z_dim,Sentence embedding dimension.,300,,300,69
1649,cluster,clustering method,kmeans,,kmeans,69
1650,loop_num,Number of outer loops.,5,,5,69
1651,eval_batch_size,Batch size during evaluation.,1,,1,69
1652,batch_size,Training batch size.,64,,64,69
1653,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,69
1654,epoch,Epoch of pseudo-label classification training.,4,,4,69
1655,warm_up,Use learning rate warm-up strategy.,0,,0,69
1656,z_dim,Sentence embedding dimension.,300,,300,70
1657,cluster,clustering method,kmeans,,kmeans,70
1658,loop_num,Number of outer loops.,5,,5,70
1659,eval_batch_size,Batch size during evaluation.,1,,1,70
1660,batch_size,Training batch size.,64,,64,70
1661,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,70
1662,epoch,Epoch of pseudo-label classification training.,4,,4,70
1663,warm_up,Use learning rate warm-up strategy.,0,,0,70
1664,z_dim,Sentence embedding dimension.,300,,300,71
1665,cluster,clustering method,kmeans,,kmeans,71
1666,loop_num,Number of outer loops.,5,,5,71
1667,eval_batch_size,Batch size during evaluation.,1,,1,71
1668,batch_size,Training batch size.,64,,64,71
1669,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,71
1670,epoch,Epoch of pseudo-label classification training.,4,,4,71
1671,warm_up,Use learning rate warm-up strategy.,0,,0,71
1672,z_dim,Sentence embedding dimension.,300,,300,72
1673,cluster,clustering method,kmeans,,kmeans,72
1674,loop_num,Number of outer loops.,5,,5,72
1675,eval_batch_size,Batch size during evaluation.,1,,1,72
1676,batch_size,Training batch size.,64,,64,72
1677,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,72
1678,epoch,Epoch of pseudo-label classification training.,4,,4,72
1679,warm_up,Use learning rate warm-up strategy.,0,,0,72
1680,z_dim,Sentence embedding dimension.,300,,300,73
1681,cluster,clustering method,kmeans,,kmeans,73
1682,loop_num,Number of outer loops.,5,,5,73
1683,eval_batch_size,Batch size during evaluation.,1,,1,73
1684,batch_size,Training batch size.,64,,64,73
1685,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,73
1686,epoch,Epoch of pseudo-label classification training.,4,,4,73
1687,warm_up,Use learning rate warm-up strategy.,0,,0,73
1688,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,73
1689,feat_dim,The feature dimension.,768.0,,768.0,73
1690,warmup_step,The warmup step for learning rate.,500.0,,500.0,73
1691,p_mult,Anti-disturbance coefficient.,0.03,,0.03,73
1692,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,73
1693,drop_out,Dropout probability.,0.2,,0.2,73
1694,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,73
1695,margin,Positive and negative sample spacing.,0.4,,0.4,73
1696,loop_nums,Number of outer loops.,4.0,,4.0,73
1697,batch_num,Number of inner loops.,1000.0,,1000.0,73
1698,val_step,Number of val loops.,500.0,,500.0,73
1699,eval_batch_size,Batch size during evaluation.,1.0,,1.0,73
1700,inclass_augment,In-class enhancement strategy.,0.0,,0.0,73
1701,squared,Whether to square the Euclidean distance.,0.0,,0.0,73
1702,pos_emb_dim,Position embedding dimension.,10.0,,10.0,73
1703,vat,Virtual adversarial training.,0.0,,0.0,73
1704,temp_neg,Temperature parameter.,10.0,,10.0,73
1705,embedding_dim,Sentence embedding dimension.,64.0,,64.0,73
1706,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,73
1707,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,73
1708,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,73
1709,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,74
1710,feat_dim,The feature dimension.,768.0,,768.0,74
1711,warmup_step,The warmup step for learning rate.,500.0,,500.0,74
1712,p_mult,Anti-disturbance coefficient.,0.03,,0.03,74
1713,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,74
1714,drop_out,Dropout probability.,0.2,,0.2,74
1715,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,74
1716,margin,Positive and negative sample spacing.,0.4,,0.4,74
1717,loop_nums,Number of outer loops.,4.0,,4.0,74
1718,batch_num,Number of inner loops.,1000.0,,1000.0,74
1719,val_step,Number of val loops.,500.0,,500.0,74
1720,eval_batch_size,Batch size during evaluation.,1.0,,1.0,74
1721,inclass_augment,In-class enhancement strategy.,0.0,,0.0,74
1722,squared,Whether to square the Euclidean distance.,0.0,,0.0,74
1723,pos_emb_dim,Position embedding dimension.,10.0,,10.0,74
1724,vat,Virtual adversarial training.,0.0,,0.0,74
1725,temp_neg,Temperature parameter.,10.0,,10.0,74
1726,embedding_dim,Sentence embedding dimension.,64.0,,64.0,74
1727,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,74
1728,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,74
1729,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,74
1730,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,75
1731,feat_dim,The feature dimension.,768.0,,768.0,75
1732,warmup_step,The warmup step for learning rate.,500.0,,500.0,75
1733,p_mult,Anti-disturbance coefficient.,0.03,,0.03,75
1734,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,75
1735,drop_out,Dropout probability.,0.2,,0.2,75
1736,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,75
1737,margin,Positive and negative sample spacing.,0.4,,0.4,75
1738,loop_nums,Number of outer loops.,4.0,,4.0,75
1739,batch_num,Number of inner loops.,1000.0,,1000.0,75
1740,val_step,Number of val loops.,500.0,,500.0,75
1741,eval_batch_size,Batch size during evaluation.,1.0,,1.0,75
1742,inclass_augment,In-class enhancement strategy.,0.0,,0.0,75
1743,squared,Whether to square the Euclidean distance.,0.0,,0.0,75
1744,pos_emb_dim,Position embedding dimension.,10.0,,10.0,75
1745,vat,Virtual adversarial training.,0.0,,0.0,75
1746,temp_neg,Temperature parameter.,10.0,,10.0,75
1747,embedding_dim,Sentence embedding dimension.,64.0,,64.0,75
1748,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,75
1749,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,75
1750,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,75
1751,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,76
1752,feat_dim,The feature dimension.,768.0,,768.0,76
1753,warmup_step,The warmup step for learning rate.,500.0,,500.0,76
1754,p_mult,Anti-disturbance coefficient.,0.03,,0.03,76
1755,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,76
1756,drop_out,Dropout probability.,0.2,,0.2,76
1757,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,76
1758,margin,Positive and negative sample spacing.,0.4,,0.4,76
1759,loop_nums,Number of outer loops.,4.0,,4.0,76
1760,batch_num,Number of inner loops.,1000.0,,1000.0,76
1761,val_step,Number of val loops.,500.0,,500.0,76
1762,eval_batch_size,Batch size during evaluation.,1.0,,1.0,76
1763,inclass_augment,In-class enhancement strategy.,0.0,,0.0,76
1764,squared,Whether to square the Euclidean distance.,0.0,,0.0,76
1765,pos_emb_dim,Position embedding dimension.,10.0,,10.0,76
1766,vat,Virtual adversarial training.,0.0,,0.0,76
1767,temp_neg,Temperature parameter.,10.0,,10.0,76
1768,embedding_dim,Sentence embedding dimension.,64.0,,64.0,76
1769,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,76
1770,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,76
1771,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,76
1772,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,77
1773,feat_dim,The feature dimension.,768.0,,768.0,77
1774,warmup_step,The warmup step for learning rate.,500.0,,500.0,77
1775,p_mult,Anti-disturbance coefficient.,0.03,,0.03,77
1776,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,77
1777,drop_out,Dropout probability.,0.2,,0.2,77
1778,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,77
1779,margin,Positive and negative sample spacing.,0.4,,0.4,77
1780,loop_nums,Number of outer loops.,4.0,,4.0,77
1781,batch_num,Number of inner loops.,1000.0,,1000.0,77
1782,val_step,Number of val loops.,500.0,,500.0,77
1783,eval_batch_size,Batch size during evaluation.,1.0,,1.0,77
1784,inclass_augment,In-class enhancement strategy.,0.0,,0.0,77
1785,squared,Whether to square the Euclidean distance.,0.0,,0.0,77
1786,pos_emb_dim,Position embedding dimension.,10.0,,10.0,77
1787,vat,Virtual adversarial training.,0.0,,0.0,77
1788,temp_neg,Temperature parameter.,10.0,,10.0,77
1789,embedding_dim,Sentence embedding dimension.,64.0,,64.0,77
1790,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,77
1791,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,77
1792,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,77
1793,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,78
1794,feat_dim,The feature dimension.,768.0,,768.0,78
1795,warmup_step,The warmup step for learning rate.,500.0,,500.0,78
1796,p_mult,Anti-disturbance coefficient.,0.03,,0.03,78
1797,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,78
1798,drop_out,Dropout probability.,0.2,,0.2,78
1799,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,78
1800,margin,Positive and negative sample spacing.,0.4,,0.4,78
1801,loop_nums,Number of outer loops.,4.0,,4.0,78
1802,batch_num,Number of inner loops.,1000.0,,1000.0,78
1803,val_step,Number of val loops.,500.0,,500.0,78
1804,eval_batch_size,Batch size during evaluation.,1.0,,1.0,78
1805,inclass_augment,In-class enhancement strategy.,0.0,,0.0,78
1806,squared,Whether to square the Euclidean distance.,0.0,,0.0,78
1807,pos_emb_dim,Position embedding dimension.,10.0,,10.0,78
1808,vat,Virtual adversarial training.,0.0,,0.0,78
1809,temp_neg,Temperature parameter.,10.0,,10.0,78
1810,embedding_dim,Sentence embedding dimension.,64.0,,64.0,78
1811,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,78
1812,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,78
1813,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,78
1814,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,79
1815,feat_dim,The feature dimension.,768.0,,768.0,79
1816,warmup_step,The warmup step for learning rate.,500.0,,500.0,79
1817,p_mult,Anti-disturbance coefficient.,0.03,,0.03,79
1818,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,79
1819,drop_out,Dropout probability.,0.2,,0.2,79
1820,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,79
1821,margin,Positive and negative sample spacing.,0.4,,0.4,79
1822,loop_nums,Number of outer loops.,4.0,,4.0,79
1823,batch_num,Number of inner loops.,1000.0,,1000.0,79
1824,val_step,Number of val loops.,500.0,,500.0,79
1825,eval_batch_size,Batch size during evaluation.,1.0,,1.0,79
1826,inclass_augment,In-class enhancement strategy.,0.0,,0.0,79
1827,squared,Whether to square the Euclidean distance.,0.0,,0.0,79
1828,pos_emb_dim,Position embedding dimension.,10.0,,10.0,79
1829,vat,Virtual adversarial training.,0.0,,0.0,79
1830,temp_neg,Temperature parameter.,10.0,,10.0,79
1831,embedding_dim,Sentence embedding dimension.,64.0,,64.0,79
1832,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,79
1833,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,79
1834,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,79
1835,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,80
1836,feat_dim,The feature dimension.,768.0,,768.0,80
1837,warmup_step,The warmup step for learning rate.,500.0,,500.0,80
1838,p_mult,Anti-disturbance coefficient.,0.03,,0.03,80
1839,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,80
